matchtime,goes_class_ind,noaa_ar,goes_class,C,M,X,C+,M+,X+,ar_noaanum,LOCATION,Carrington_long,AREA,Z,Longitude_extent,No_sunspots,MAGTYPE,AR issue_date,Latitude,Longitude
4811,2002-01-31 00:30,C,9802,C4.6,1,0,0,1,0,0,9802.0,S17E22,22.0,510.0,EAC,12.0,41.0,BETA-GAMMA-DELTA,2002-01-31 00:30,-17.0,-22.0
4812,2002-01-31 00:30,C,9800,C4.9,1,0,0,1,0,0,9800.0,N08W03,47.0,600.0,FKC,16.0,52.0,BETA-GAMMA,2002-01-31 00:30,8.0,3.0
4813,2002-02-01 00:30,C,9797,C3.4,1,0,0,1,0,0,,,,,,,,,,,
4814,2002-02-01 00:30,C,9800,C5.8,1,0,0,1,0,0,9800.0,N07W18,49.0,570.0,FKC,16.0,52.0,BETA-GAMMA,2002-02-01 00:30,7.0,18.0
4815,2002-02-02 00:30,C,9802,C2.2,1,0,0,1,0,0,9802.0,S15W05,22.0,780.0,EKC,14.0,64.0,BETA-GAMMA-DELTA,2002-02-02 00:30,-15.0,5.0
4816,2002-02-02 00:30,C,9802,C2.9,1,0,0,1,0,0,9802.0,S15W05,22.0,780.0,EKC,14.0,64.0,BETA-GAMMA-DELTA,2002-02-02 00:30,-15.0,5.0
4817,2002-02-03 00:30,C,9802,C3.7,1,0,0,1,0,0,9802.0,S14W18,22.0,660.0,FKC,16.0,55.0,BETA-GAMMA-DELTA,2002-02-03 00:30,-14.0,18.0
4818,2002-02-03 00:30,C,9807,C4.7,1,0,0,1,0,0,9807.0,S27E38,326.0,210.0,EAI,13.0,16.0,BETA-GAMMA,2002-02-03 00:30,-27.0,-38.0
4819,2002-02-03 00:30,C,9808,C1.4,1,0,0,1,0,0,9808.0,N16E28,336.0,50.0,CAO,5.0,6.0,BETA,2002-02-03 00:30,16.0,-28.0
4820,2002-02-03 00:30,C,9802,C4.4,1,0,0,1,0,0,9802.0,S14W18,22.0,660.0,FKC,16.0,55.0,BETA-GAMMA-DELTA,2002-02-03 00:30,-14.0,18.0
4821,2002-02-03 00:30,C,9807,C1.7,1,0,0,1,0,0,9807.0,S27E38,326.0,210.0,EAI,13.0,16.0,BETA-GAMMA,2002-02-03 00:30,-27.0,-38.0
4822,2002-02-04 00:30,C,9801,C7.3,1,0,0,1,0,0,9801.0,S04W41,33.0,80.0,HSX,2.0,1.0,ALPHA,2002-02-04 00:30,-4.0,41.0
4823,2002-02-04 00:30,C,9802,C2.7,1,0,0,1,0,0,9802.0,S14W31,23.0,560.0,EKI,14.0,54.0,BETA-GAMMA-DELTA,2002-02-04 00:30,-14.0,31.0
4824,2002-02-04 00:30,C,9802,C7.8,1,0,0,1,0,0,9802.0,S14W31,23.0,560.0,EKI,14.0,54.0,BETA-GAMMA-DELTA,2002-02-04 00:30,-14.0,31.0
4825,2002-02-04 00:30,M,9802,M1.3,0,1,0,1,1,0,9802.0,S14W31,23.0,560.0,EKI,14.0,54.0,BETA-GAMMA-DELTA,2002-02-04 00:30,-14.0,31.0
4826,2002-02-05 00:30,C,9816,C2.2,1,0,0,1,0,0,9816.0,S13W33,12.0,80.0,DAO,4.0,9.0,BETA,2002-02-05 00:30,-13.0,33.0
4827,2002-02-05 00:30,C,9809,C4.4,1,0,0,1,0,0,9809.0,S06E16,323.0,100.0,DSO,9.0,6.0,BETA,2002-02-05 00:30,-6.0,-16.0
4828,2002-02-05 00:30,C,9808,C3.0,1,0,0,1,0,0,9808.0,N17E02,337.0,50.0,DSO,7.0,7.0,BETA,2002-02-05 00:30,17.0,-2.0
4829,2002-02-06 00:30,C,9816,C8.2,1,0,0,1,0,0,9816.0,S12W46,12.0,150.0,DSO,5.0,11.0,BETA,2002-02-06 00:30,-12.0,46.0
4830,2002-02-06 00:30,C,9816,C2.9,1,0,0,1,0,0,9816.0,S12W46,12.0,150.0,DSO,5.0,11.0,BETA,2002-02-06 00:30,-12.0,46.0
4831,2002-02-06 00:30,C,9811,C3.3,1,0,0,1,0,0,9811.0,S25E45,281.0,240.0,DAO,7.0,12.0,BETA,2002-02-06 00:30,-25.0,-45.0
4832,2002-02-06 00:30,C,9816,C1.7,1,0,0,1,0,0,9816.0,S12W46,12.0,150.0,DSO,5.0,11.0,BETA,2002-02-06 00:30,-12.0,46.0
4833,2002-02-06 00:30,C,9811,C4.0,1,0,0,1,0,0,9811.0,S25E45,281.0,240.0,DAO,7.0,12.0,BETA,2002-02-06 00:30,-25.0,-45.0
4834,2002-02-06 00:30,C,9815,C5.3,1,0,0,1,0,0,9815.0,N12E43,283.0,70.0,CAO,3.0,3.0,BETA,2002-02-06 00:30,12.0,-43.0
4835,2002-02-07 00:30,C,9816,C4.1,1,0,0,1,0,0,9816.0,S11W58,10.0,60.0,DAO,3.0,4.0,BETA,2002-02-07 00:30,-11.0,58.0
4836,2002-02-07 00:30,C,9816,C2.7,1,0,0,1,0,0,9816.0,S11W58,10.0,60.0,DAO,3.0,4.0,BETA,2002-02-07 00:30,-11.0,58.0
4837,2002-02-09 00:30,C,9822,C2.6,1,0,0,1,0,0,9822.0,N18E69,217.0,150.0,DAO,9.0,9.0,BETA,2002-02-09 00:30,18.0,-69.0
4838,2002-02-09 00:30,C,9821,C2.2,1,0,0,1,0,0,9821.0,S14E16,270.0,30.0,DSO,5.0,11.0,BETA,2002-02-09 00:30,-14.0,-16.0
4839,2002-02-09 00:30,C,9811,C1.7,1,0,0,1,0,0,9811.0,S26E06,280.0,140.0,DAO,6.0,12.0,BETA,2002-02-09 00:30,-26.0,-6.0
4840,2002-02-09 00:30,C,9821,C1.5,1,0,0,1,0,0,9821.0,S14E16,270.0,30.0,DSO,5.0,11.0,BETA,2002-02-09 00:30,-14.0,-16.0
4841,2002-02-09 00:30,C,9821,C3.1,1,0,0,1,0,0,9821.0,S14E16,270.0,30.0,DSO,5.0,11.0,BETA,2002-02-09 00:30,-14.0,-16.0
4842,2002-02-10 00:30,C,9821,C1.9,1,0,0,1,0,0,9821.0,S14E03,270.0,80.0,DSO,8.0,26.0,BETA,2002-02-10 00:30,-14.0,-3.0
4843,2002-02-10 00:30,M,9811,M1.6,0,1,0,1,1,0,9811.0,S27W05,278.0,130.0,CAO,6.0,13.0,BETA,2002-02-10 00:30,-27.0,5.0
4844,2002-02-10 00:30,C,9825,C5.5,1,0,0,1,0,0,9825.0,N12E69,204.0,320.0,EKO,13.0,6.0,BETA,2002-02-10 00:30,12.0,-69.0
4845,2002-02-10 00:30,C,9821,C1.8,1,0,0,1,0,0,9821.0,S14E03,270.0,80.0,DSO,8.0,26.0,BETA,2002-02-10 00:30,-14.0,-3.0
4846,2002-02-11 00:30,C,9821,C1.6,1,0,0,1,0,0,9821.0,S14W11,271.0,280.0,ESI,11.0,33.0,BETA-GAMMA,2002-02-11 00:30,-14.0,11.0
4847,2002-02-11 00:30,C,9821,C2.1,1,0,0,1,0,0,9821.0,S14W11,271.0,280.0,ESI,11.0,33.0,BETA-GAMMA,2002-02-11 00:30,-14.0,11.0
4848,2002-02-11 00:30,C,9822,C2.0,1,0,0,1,0,0,9822.0,N17E40,220.0,70.0,CSO,5.0,7.0,BETA,2002-02-11 00:30,17.0,-40.0
4849,2002-02-11 00:30,C,9821,C1.2,1,0,0,1,0,0,9821.0,S14W11,271.0,280.0,ESI,11.0,33.0,BETA-GAMMA,2002-02-11 00:30,-14.0,11.0
4850,2002-02-11 00:30,C,9825,C1.5,1,0,0,1,0,0,9825.0,N12E57,203.0,480.0,EKI,13.0,12.0,BETA,2002-02-11 00:30,12.0,-57.0
4851,2002-02-11 00:30,C,9825,C2.3,1,0,0,1,0,0,9825.0,N12E57,203.0,480.0,EKI,13.0,12.0,BETA,2002-02-11 00:30,12.0,-57.0
4852,2002-02-12 00:30,C,9821,C5.2,1,0,0,1,0,0,9821.0,S13W25,272.0,310.0,EAI,12.0,32.0,BETA-GAMMA,2002-02-12 00:30,-13.0,25.0
4853,2002-02-12 00:30,C,9825,C2.3,1,0,0,1,0,0,9825.0,N12E43,204.0,380.0,EKI,14.0,16.0,BETA,2002-02-12 00:30,12.0,-43.0
4854,2002-02-12 00:30,C,9825,C3.0,1,0,0,1,0,0,9825.0,N12E43,204.0,380.0,EKI,14.0,16.0,BETA,2002-02-12 00:30,12.0,-43.0
4855,2002-02-12 00:30,C,9825,C5.8,1,0,0,1,0,0,9825.0,N12E43,204.0,380.0,EKI,14.0,16.0,BETA,2002-02-12 00:30,12.0,-43.0
4856,2002-02-12 00:30,C,9811,C5.0,1,0,0,1,0,0,9811.0,S26W32,279.0,70.0,DAO,5.0,8.0,BETA,2002-02-12 00:30,-26.0,32.0
4857,2002-02-13 00:30,C,9825,C1.9,1,0,0,1,0,0,9825.0,N13E30,203.0,310.0,EKI,13.0,30.0,BETA-GAMMA,2002-02-13 00:30,13.0,-30.0
4858,2002-02-13 00:30,C,9825,C2.6,1,0,0,1,0,0,9825.0,N13E30,203.0,310.0,EKI,13.0,30.0,BETA-GAMMA,2002-02-13 00:30,13.0,-30.0
4859,2002-02-13 00:30,C,9825,C7.8,1,0,0,1,0,0,9825.0,N13E30,203.0,310.0,EKI,13.0,30.0,BETA-GAMMA,2002-02-13 00:30,13.0,-30.0
4860,2002-02-13 00:30,C,9825,C2.8,1,0,0,1,0,0,9825.0,N13E30,203.0,310.0,EKI,13.0,30.0,BETA-GAMMA,2002-02-13 00:30,13.0,-30.0
4861,2002-02-13 00:30,C,9822,C3.2,1,0,0,1,0,0,9822.0,N18E12,221.0,30.0,CSO,7.0,4.0,BETA,2002-02-13 00:30,18.0,-12.0
4862,2002-02-13 00:30,C,9825,C2.0,1,0,0,1,0,0,9825.0,N13E30,203.0,310.0,EKI,13.0,30.0,BETA-GAMMA,2002-02-13 00:30,13.0,-30.0
4863,2002-02-14 00:30,C,9826,C1.8,1,0,0,1,0,0,9826.0,S23W02,222.0,80.0,DSO,4.0,4.0,BETA,2002-02-14 00:30,-23.0,2.0
4864,2002-02-14 00:30,C,9822,C4.5,1,0,0,1,0,0,9822.0,N17W05,225.0,10.0,BXO,3.0,4.0,BETA,2002-02-14 00:30,17.0,5.0
4865,2002-02-14 00:30,C,9825,C2.4,1,0,0,1,0,0,9825.0,N14E16,204.0,460.0,FAI,17.0,38.0,BETA-GAMMA,2002-02-14 00:30,14.0,-16.0
4866,2002-02-14 00:30,C,9825,C1.5,1,0,0,1,0,0,9825.0,N14E16,204.0,460.0,FAI,17.0,38.0,BETA-GAMMA,2002-02-14 00:30,14.0,-16.0
4867,2002-02-14 00:30,C,9825,C3.1,1,0,0,1,0,0,9825.0,N14E16,204.0,460.0,FAI,17.0,38.0,BETA-GAMMA,2002-02-14 00:30,14.0,-16.0
4868,2002-02-14 00:30,C,9825,C3.9,1,0,0,1,0,0,9825.0,N14E16,204.0,460.0,FAI,17.0,38.0,BETA-GAMMA,2002-02-14 00:30,14.0,-16.0
4869,2002-02-14 00:30,C,9825,C1.7,1,0,0,1,0,0,9825.0,N14E16,204.0,460.0,FAI,17.0,38.0,BETA-GAMMA,2002-02-14 00:30,14.0,-16.0
4870,2002-02-15 00:30,C,9829,C2.1,1,0,0,1,0,0,9829.0,S07E74,133.0,20.0,CRO,6.0,4.0,BETA,2002-02-15 00:30,-7.0,-74.0
4871,2002-02-15 00:30,C,9822,C1.9,1,0,0,1,0,0,9822.0,N17W18,225.0,10.0,BXO,2.0,4.0,BETA,2002-02-15 00:30,17.0,18.0
4872,2002-02-15 00:30,C,9825,C1.6,1,0,0,1,0,0,9825.0,N13E01,206.0,500.0,FKC,18.0,53.0,BETA-GAMMA,2002-02-15 00:30,13.0,-1.0
4873,2002-02-15 00:30,C,9825,C1.9,1,0,0,1,0,0,9825.0,N13E01,206.0,500.0,FKC,18.0,53.0,BETA-GAMMA,2002-02-15 00:30,13.0,-1.0
4874,2002-02-15 00:30,C,9821,C1.9,1,0,0,1,0,0,9821.0,S12W66,273.0,260.0,DAO,10.0,12.0,BETA,2002-02-15 00:30,-12.0,66.0
4875,2002-02-17 00:30,C,9830,C1.7,1,0,0,1,0,0,9830.0,S20E44,137.0,210.0,FAI,17.0,21.0,BETA,2002-02-17 00:30,-20.0,-44.0
4876,2002-02-17 00:30,C,9830,C1.9,1,0,0,1,0,0,9830.0,S20E44,137.0,210.0,FAI,17.0,21.0,BETA,2002-02-17 00:30,-20.0,-44.0
4877,2002-02-17 00:30,C,9830,C2.3,1,0,0,1,0,0,9830.0,S20E44,137.0,210.0,FAI,17.0,21.0,BETA,2002-02-17 00:30,-20.0,-44.0
4878,2002-02-18 00:30,C,9829,C5.9,1,0,0,1,0,0,9829.0,S05E36,131.0,50.0,CSO,8.0,5.0,BETA,2002-02-18 00:30,-5.0,-36.0
4879,2002-02-18 00:30,M,9830,M1.0,0,1,0,1,1,0,9830.0,S18E32,135.0,360.0,FAI,18.0,28.0,BETA-GAMMA,2002-02-18 00:30,-18.0,-32.0
4880,2002-02-19 00:30,C,9825,C2.9,1,0,0,1,0,0,9825.0,N14W51,205.0,230.0,FAO,19.0,10.0,BETA-GAMMA,2002-02-19 00:30,14.0,51.0
4881,2002-02-20 00:30,C,9830,C2.1,1,0,0,1,0,0,9830.0,S20E07,134.0,610.0,FKC,19.0,46.0,BETA-GAMMA-DELTA,2002-02-20 00:30,-20.0,-7.0
4882,2002-02-20 00:30,M,9825,M4.2,0,1,0,1,1,0,9825.0,N16W66,207.0,210.0,DAO,10.0,11.0,BETA-GAMMA,2002-02-20 00:30,16.0,66.0
4883,2002-02-20 00:30,M,9825,M5.1,0,1,0,1,1,0,9825.0,N16W66,207.0,210.0,DAO,10.0,11.0,BETA-GAMMA,2002-02-20 00:30,16.0,66.0
4884,2002-02-20 00:30,C,9825,C2.5,1,0,0,1,0,0,9825.0,N16W66,207.0,210.0,DAO,10.0,11.0,BETA-GAMMA,2002-02-20 00:30,16.0,66.0
4885,2002-02-20 00:30,M,9825,M4.3,0,1,0,1,1,0,9825.0,N16W66,207.0,210.0,DAO,10.0,11.0,BETA-GAMMA,2002-02-20 00:30,16.0,66.0
4886,2002-02-20 00:30,C,9825,C7.5,1,0,0,1,0,0,9825.0,N16W66,207.0,210.0,DAO,10.0,11.0,BETA-GAMMA,2002-02-20 00:30,16.0,66.0
4887,2002-02-20 00:30,C,9825,C4.5,1,0,0,1,0,0,9825.0,N16W66,207.0,210.0,DAO,10.0,11.0,BETA-GAMMA,2002-02-20 00:30,16.0,66.0
4888,2002-02-20 00:30,C,9830,C9.7,1,0,0,1,0,0,9830.0,S20E07,134.0,610.0,FKC,19.0,46.0,BETA-GAMMA-DELTA,2002-02-20 00:30,-20.0,-7.0
4889,2002-02-20 00:30,M,9830,M2.4,0,1,0,1,1,0,9830.0,S20E07,134.0,610.0,FKC,19.0,46.0,BETA-GAMMA-DELTA,2002-02-20 00:30,-20.0,-7.0
4890,2002-02-21 00:30,C,9825,C3.6,1,0,0,1,0,0,9825.0,N16W81,209.0,150.0,DAO,7.0,6.0,BETA-GAMMA,2002-02-21 00:30,16.0,81.0
4891,2002-02-21 00:30,C,9825,C7.0,1,0,0,1,0,0,9825.0,N16W81,209.0,150.0,DAO,7.0,6.0,BETA-GAMMA,2002-02-21 00:30,16.0,81.0
4892,2002-02-21 00:30,C,9830,C3.5,1,0,0,1,0,0,9830.0,S20W07,135.0,530.0,FKC,22.0,49.0,BETA-GAMMA-DELTA,2002-02-21 00:30,-20.0,7.0
4893,2002-02-21 00:30,M,9830,M4.4,0,1,0,1,1,0,9830.0,S20W07,135.0,530.0,FKC,22.0,49.0,BETA-GAMMA-DELTA,2002-02-21 00:30,-20.0,7.0
4894,2002-02-22 00:30,C,9830,C2.7,1,0,0,1,0,0,9830.0,S19W22,137.0,530.0,FKI,20.0,29.0,BETA-GAMMA-DELTA,2002-02-22 00:30,-19.0,22.0
4895,2002-02-22 00:30,C,9837,C2.9,1,0,0,1,0,0,9837.0,N08E57,58.0,140.0,HAX,3.0,1.0,ALPHA,2002-02-22 00:30,8.0,-57.0
4896,2002-02-23 00:30,C,9839,C2.2,1,0,0,1,0,0,9839.0,S17W06,108.0,0.0,AXX,0.0,1.0,ALPHA,2002-02-23 00:30,-17.0,6.0
4897,2002-02-23 00:30,C,9841,C4.9,1,0,0,1,0,0,9841.0,S21W20,122.0,60.0,DAO,5.0,6.0,BETA,2002-02-23 00:30,-21.0,20.0
4898,2002-02-23 00:30,C,9830,C2.6,1,0,0,1,0,0,9830.0,S19W34,136.0,440.0,FKI,20.0,32.0,BETA-GAMMA-DELTA,2002-02-23 00:30,-19.0,34.0
4899,2002-02-23 00:30,C,9830,C2.1,1,0,0,1,0,0,9830.0,S19W34,136.0,440.0,FKI,20.0,32.0,BETA-GAMMA-DELTA,2002-02-23 00:30,-19.0,34.0
4900,2002-02-23 00:30,C,9830,C4.3,1,0,0,1,0,0,9830.0,S19W34,136.0,440.0,FKI,20.0,32.0,BETA-GAMMA-DELTA,2002-02-23 00:30,-19.0,34.0
4901,2002-02-23 00:30,C,9830,C7.0,1,0,0,1,0,0,9830.0,S19W34,136.0,440.0,FKI,20.0,32.0,BETA-GAMMA-DELTA,2002-02-23 00:30,-19.0,34.0
4902,2002-02-24 00:30,C,9830,C1.3,1,0,0,1,0,0,9830.0,S19W49,137.0,480.0,FAI,16.0,34.0,BETA-GAMMA-DELTA,2002-02-24 00:30,-19.0,49.0
4903,2002-02-24 00:30,C,9844,C2.2,1,0,0,1,0,0,9844.0,N22E33,55.0,40.0,CSO,6.0,4.0,BETA,2002-02-24 00:30,22.0,-33.0
4904,2002-02-24 00:30,C,9841,C4.4,1,0,0,1,0,0,9841.0,S20W33,121.0,70.0,DAO,5.0,9.0,BETA,2002-02-24 00:30,-20.0,33.0
4905,2002-02-24 00:30,C,9830,C2.4,1,0,0,1,0,0,9830.0,S19W49,137.0,480.0,FAI,16.0,34.0,BETA-GAMMA-DELTA,2002-02-24 00:30,-19.0,49.0
4906,2002-02-24 00:30,C,9830,C9.0,1,0,0,1,0,0,9830.0,S19W49,137.0,480.0,FAI,16.0,34.0,BETA-GAMMA-DELTA,2002-02-24 00:30,-19.0,49.0
4907,2002-02-24 00:30,C,9844,C5.2,1,0,0,1,0,0,9844.0,N22E33,55.0,40.0,CSO,6.0,4.0,BETA,2002-02-24 00:30,22.0,-33.0
4908,2002-02-25 00:30,C,9830,C2.4,1,0,0,1,0,0,9830.0,S17W64,139.0,650.0,FKC,17.0,20.0,BETA-GAMMA-DELTA,2002-02-25 00:30,-17.0,64.0
4909,2002-02-25 00:30,C,9846,C2.2,1,0,0,1,0,0,9846.0,S04W37,112.0,20.0,DAO,5.0,5.0,BETA,2002-02-25 00:30,-4.0,37.0
4910,2002-02-25 00:30,C,9846,C3.5,1,0,0,1,0,0,9846.0,S04W37,112.0,20.0,DAO,5.0,5.0,BETA,2002-02-25 00:30,-4.0,37.0
4911,2002-02-25 00:30,C,9846,C2.7,1,0,0,1,0,0,9846.0,S04W37,112.0,20.0,DAO,5.0,5.0,BETA,2002-02-25 00:30,-4.0,37.0
4912,2002-02-25 00:30,C,9830,C3.3,1,0,0,1,0,0,9830.0,S17W64,139.0,650.0,FKC,17.0,20.0,BETA-GAMMA-DELTA,2002-02-25 00:30,-17.0,64.0
4913,2002-02-25 00:30,C,9846,C3.0,1,0,0,1,0,0,9846.0,S04W37,112.0,20.0,DAO,5.0,5.0,BETA,2002-02-25 00:30,-4.0,37.0
4914,2002-02-25 00:30,C,9830,C3.2,1,0,0,1,0,0,9830.0,S17W64,139.0,650.0,FKC,17.0,20.0,BETA-GAMMA-DELTA,2002-02-25 00:30,-17.0,64.0
4915,2002-02-25 00:30,C,9830,C4.1,1,0,0,1,0,0,9830.0,S17W64,139.0,650.0,FKC,17.0,20.0,BETA-GAMMA-DELTA,2002-02-25 00:30,-17.0,64.0
4916,2002-02-25 00:30,C,9846,C2.3,1,0,0,1,0,0,9846.0,S04W37,112.0,20.0,DAO,5.0,5.0,BETA,2002-02-25 00:30,-4.0,37.0
4917,2002-02-25 00:30,C,9830,C2.0,1,0,0,1,0,0,9830.0,S17W64,139.0,650.0,FKC,17.0,20.0,BETA-GAMMA-DELTA,2002-02-25 00:30,-17.0,64.0
4918,2002-02-25 00:30,C,9846,C3.0,1,0,0,1,0,0,9846.0,S04W37,112.0,20.0,DAO,5.0,5.0,BETA,2002-02-25 00:30,-4.0,37.0
4919,2002-02-26 00:30,C,9839,C4.4,1,0,0,1,0,0,9839.0,S17W48,110.0,130.0,DAI,9.0,16.0,BETA,2002-02-26 00:30,-17.0,48.0
4920,2002-02-26 00:30,C,9830,C9.6,1,0,0,1,0,0,9830.0,S18W79,141.0,310.0,EAI,15.0,15.0,BETA-GAMMA,2002-02-26 00:30,-18.0,79.0
4921,2002-02-26 00:30,C,9845,C3.5,1,0,0,1,0,0,9845.0,N17E47,15.0,80.0,DAO,7.0,4.0,BETA,2002-02-26 00:30,17.0,-47.0
4922,2002-02-26 00:30,C,9837,C2.3,1,0,0,1,0,0,9837.0,N09E03,59.0,40.0,DAO,3.0,6.0,BETA,2002-02-26 00:30,9.0,-3.0
4923,2002-02-27 00:30,C,9839,C7.1,1,0,0,1,0,0,9839.0,S17W62,111.0,170.0,DAI,9.0,16.0,BETA,2002-02-27 00:30,-17.0,62.0
4924,2002-02-27 00:30,M,9839,M1.6,0,1,0,1,1,0,9839.0,S17W62,111.0,170.0,DAI,9.0,16.0,BETA,2002-02-27 00:30,-17.0,62.0
4925,2002-02-27 00:30,C,9839,C7.9,1,0,0,1,0,0,9839.0,S17W62,111.0,170.0,DAI,9.0,16.0,BETA,2002-02-27 00:30,-17.0,62.0
4926,2002-02-28 00:30,C,9848,C4.0,1,0,0,1,0,0,9848.0,S20E05,31.0,50.0,DAO,5.0,8.0,BETA,2002-02-28 00:30,-20.0,-5.0
4927,2002-02-28 00:30,C,9844,C7.6,1,0,0,1,0,0,9844.0,N22W21,57.0,190.0,DAI,9.0,22.0,BETA,2002-02-28 00:30,22.0,21.0
4928,2002-03-01 00:30,C,9848,C7.2,1,0,0,1,0,0,9848.0,S20W07,29.0,50.0,DSO,6.0,8.0,BETA,2002-03-01 00:30,-20.0,7.0
4929,2002-03-01 00:30,C,9851,C2.8,1,0,0,1,0,0,,,,,,,,,,,
4930,2002-03-01 00:30,C,9851,C5.6,1,0,0,1,0,0,,,,,,,,,,,
4931,2002-03-02 00:30,C,9845,C1.3,1,0,0,1,0,0,9845.0,N17W04,13.0,390.0,EKI,13.0,20.0,BETA,2002-03-02 00:30,17.0,4.0
4932,2002-03-02 00:30,C,9844,C1.6,1,0,0,1,0,0,9844.0,N22W48,57.0,160.0,DAI,10.0,12.0,BETA,2002-03-02 00:30,22.0,48.0
4933,2002-03-02 00:30,C,9847,C1.7,1,0,0,1,0,0,9847.0,S14W15,24.0,10.0,BXO,4.0,4.0,BETA,2002-03-02 00:30,-14.0,15.0
4934,2002-03-02 00:30,C,9845,C4.4,1,0,0,1,0,0,9845.0,N17W04,13.0,390.0,EKI,13.0,20.0,BETA,2002-03-02 00:30,17.0,4.0
4935,2002-03-04 00:30,C,9845,C1.4,1,0,0,1,0,0,9845.0,N18W33,16.0,390.0,FKI,16.0,26.0,BETA-GAMMA,2002-03-04 00:30,18.0,33.0
4936,2002-03-08 00:30,C,9859,C1.9,1,0,0,1,0,0,9859.0,S10E08,282.0,30.0,CSO,6.0,8.0,BETA,2002-03-08 00:30,-10.0,-8.0
4937,2002-03-09 00:30,C,9864,C1.8,1,0,0,1,0,0,9864.0,N18E56,221.0,80.0,HSX,2.0,1.0,ALPHA,2002-03-09 00:30,18.0,-56.0
4938,2002-03-09 00:30,C,9866,C1.8,1,0,0,1,0,0,9866.0,S10E80,197.0,120.0,HSX,2.0,1.0,ALPHA,2002-03-09 00:30,-10.0,-80.0
4939,2002-03-09 00:30,C,9864,C3.3,1,0,0,1,0,0,9864.0,N18E56,221.0,80.0,HSX,2.0,1.0,ALPHA,2002-03-09 00:30,18.0,-56.0
4940,2002-03-09 00:30,C,9864,C1.6,1,0,0,1,0,0,9864.0,N18E56,221.0,80.0,HSX,2.0,1.0,ALPHA,2002-03-09 00:30,18.0,-56.0
4941,2002-03-09 00:30,M,9866,M2.6,0,1,0,1,1,0,9866.0,S10E80,197.0,120.0,HSX,2.0,1.0,ALPHA,2002-03-09 00:30,-10.0,-80.0
4942,2002-03-09 00:30,M,9866,M1.3,0,1,0,1,1,0,9866.0,S10E80,197.0,120.0,HSX,2.0,1.0,ALPHA,2002-03-09 00:30,-10.0,-80.0
4943,2002-03-10 00:30,C,9866,C6.0,1,0,0,1,0,0,9866.0,S10E73,191.0,560.0,EKO,15.0,8.0,BETA-GAMMA,2002-03-10 00:30,-10.0,-73.0
4944,2002-03-10 00:30,C,9866,C2.6,1,0,0,1,0,0,9866.0,S10E73,191.0,560.0,EKO,15.0,8.0,BETA-GAMMA,2002-03-10 00:30,-10.0,-73.0
4945,2002-03-12 00:30,C,9866,C5.3,1,0,0,1,0,0,9866.0,S08E47,190.0,870.0,EKI,15.0,23.0,BETA-GAMMA-DELTA,2002-03-12 00:30,-8.0,-47.0
4946,2002-03-12 00:30,C,9866,C2.0,1,0,0,1,0,0,9866.0,S08E47,190.0,870.0,EKI,15.0,23.0,BETA-GAMMA-DELTA,2002-03-12 00:30,-8.0,-47.0
4947,2002-03-12 00:30,C,9866,C2.2,1,0,0,1,0,0,9866.0,S08E47,190.0,870.0,EKI,15.0,23.0,BETA-GAMMA-DELTA,2002-03-12 00:30,-8.0,-47.0
4948,2002-03-12 00:30,M,9871,M1.5,0,1,0,1,1,0,,,,,,,,,,,
4949,2002-03-13 00:30,C,9866,C1.0,1,0,0,1,0,0,9866.0,S10E35,189.0,900.0,EKI,15.0,27.0,BETA-GAMMA-DELTA,2002-03-13 00:30,-10.0,-35.0
4950,2002-03-13 00:30,C,9859,C7.8,1,0,0,1,0,0,9859.0,S11W56,280.0,10.0,HRX,1.0,1.0,ALPHA,2002-03-13 00:30,-11.0,56.0
4951,2002-03-13 00:30,M,9871,M1.0,0,1,0,1,1,0,,,,,,,,,,,
4952,2002-03-14 00:30,M,9866,M5.7,0,1,0,1,1,0,9866.0,S11E20,191.0,820.0,EKI,15.0,37.0,BETA-DELTA,2002-03-14 00:30,-11.0,-20.0
4953,2002-03-14 00:30,C,9871,C4.9,1,0,0,1,0,0,9871.0,S21E70,141.0,150.0,DAO,8.0,4.0,BETA,2002-03-14 00:30,-21.0,-70.0
4954,2002-03-15 00:30,M,9866,M2.2,0,1,0,1,1,0,9866.0,S10E07,191.0,820.0,EKI,14.0,36.0,BETA-DELTA,2002-03-15 00:30,-10.0,-7.0
4955,2002-03-16 00:30,C,9871,C2.9,1,0,0,1,0,0,9871.0,S20E44,141.0,200.0,ESO,14.0,6.0,BETA,2002-03-16 00:30,-20.0,-44.0
4956,2002-03-16 00:30,C,9864,C2.3,1,0,0,1,0,0,9864.0,N18W35,220.0,40.0,CSO,4.0,3.0,BETA,2002-03-16 00:30,18.0,35.0
4957,2002-03-17 00:30,C,9871,C3.1,1,0,0,1,0,0,9871.0,S21E31,140.0,280.0,EAO,13.0,13.0,BETA,2002-03-17 00:30,-21.0,-31.0
4958,2002-03-17 00:30,C,9866,C1.3,1,0,0,1,0,0,9866.0,S09W19,190.0,540.0,EKI,15.0,35.0,BETA-GAMMA-DELTA,2002-03-17 00:30,-9.0,19.0
4959,2002-03-17 00:30,C,9866,C1.8,1,0,0,1,0,0,9866.0,S09W19,190.0,540.0,EKI,15.0,35.0,BETA-GAMMA-DELTA,2002-03-17 00:30,-9.0,19.0
4960,2002-03-17 00:30,C,9871,C4.5,1,0,0,1,0,0,9871.0,S21E31,140.0,280.0,EAO,13.0,13.0,BETA,2002-03-17 00:30,-21.0,-31.0
